CustomerID,Usia,Jenis Kelamin,Masa Tenure,Frekuensi Penggunaan,Panggilan Dukungan,Keterlambatan Pembayaran,Tipe Langganan,Lama Kontrak,Total Pengeluaran,Interaksi Terakhir,Churn
28566,62,Male,26.0,30.0,5.0,14.0,Premium,Annual,848.0,10.0,1.0
28567,47,Male,14.0,1.0,5.0,26.0,Basic,Annual,604.0,5.0,1.0
28568,58,Female,28.0,27.0,3.0,16.0,Premium,Monthly,795.0,20.0,1.0
28569,59,Female,15.0,5.0,1.0,18.0,Standard,Monthly,289.0,14.0,1.0
28570,56,Male,16.0,5.0,0.0,5.0,Standard,Quarterly,979.0,30.0,1.0
28571,22,Male,16.0,29.0,3.0,29.0,Standard,Monthly,493.0,13.0,1.0
28572,25,Male,11.0,8.0,9.0,30.0,Standard,Monthly,834.0,10.0,1.0
28573,27,Male,21.0,22.0,1.0,8.0,Basic,Monthly,222.0,20.0,1.0
28574,56,Male,46.0,27.0,2.0,17.0,Standard,Annual,323.0,20.0,1.0
28575,55,Female,9.0,21.0,2.0,20.0,Basic,Annual,377.0,18.0,1.0
28576,52,Female,25.0,30.0,1.0,3.0,Basic,Annual,605.0,16.0,1.0
28577,59,Female,39.0,16.0,9.0,7.0,Basic,Quarterly,190.0,9.0,1.0
28578,57,Male,17.0,5.0,2.0,22.0,Basic,Quarterly,168.0,15.0,1.0
28579,55,Female,7.0,9.0,8.0,10.0,Basic,Monthly,348.0,30.0,1.0
28580,54,Male,7.0,8.0,10.0,5.0,Basic,Quarterly,133.0,9.0,1.0
28581,57,Male,54.0,18.0,6.0,18.0,Premium,Monthly,996.0,5.0,1.0
28582,35,Male,31.0,30.0,5.0,6.0,Premium,Quarterly,181.0,15.0,1.0
28583,64,Male,2.0,25.0,2.0,10.0,Basic,Quarterly,192.0,9.0,1.0
28584,25,Female,60.0,14.0,0.0,17.0,Premium,Monthly,245.0,18.0,1.0
28585,33,Male,44.0,25.0,2.0,5.0,Standard,Annual,689.0,30.0,0.0
28586,48,Female,12.0,9.0,8.0,29.0,Premium,Quarterly,463.0,24.0,1.0
28587,60,Female,7.0,6.0,7.0,17.0,Standard,Monthly,138.0,2.0,1.0
28588,59,Female,50.0,1.0,0.0,28.0,Standard,Annual,294.0,22.0,1.0
28589,27,Male,54.0,13.0,1.0,24.0,Premium,Annual,825.0,16.0,1.0
28590,25,Female,31.0,2.0,0.0,1.0,Premium,Monthly,649.0,30.0,1.0
28591,58,Male,2.0,1.0,3.0,13.0,Standard,Monthly,727.0,30.0,1.0
28592,43,Female,49.0,26.0,7.0,5.0,Premium,Monthly,749.0,1.0,1.0
28593,38,Male,36.0,14.0,8.0,26.0,Standard,Annual,222.0,3.0,1.0
28594,38,Female,12.0,29.0,3.0,10.0,Basic,Quarterly,100.0,11.0,1.0
28595,26,Female,38.0,20.0,6.0,25.0,Basic,Monthly,593.0,20.0,1.0
28596,19,Female,42.0,7.0,9.0,1.0,Premium,Monthly,288.0,4.0,1.0
28597,37,Female,22.0,2.0,2.0,19.0,Premium,Quarterly,260.0,9.0,1.0
28598,38,Female,17.0,22.0,6.0,0.0,Standard,Quarterly,281.0,29.0,1.0
28599,31,Male,20.0,12.0,5.0,26.0,Basic,Quarterly,397.0,15.0,1.0
28600,57,Male,36.0,18.0,5.0,12.0,Standard,Annual,106.0,11.0,1.0
28601,47,Female,59.0,12.0,6.0,4.0,Basic,Annual,557.0,10.0,1.0
28602,28,Female,48.0,1.0,1.0,10.0,Basic,Annual,666.0,17.0,1.0
28603,24,Female,40.0,21.0,1.0,22.0,Premium,Monthly,969.0,30.0,1.0
28604,58,Female,54.0,15.0,3.0,24.0,Basic,Monthly,945.0,17.0,1.0
28605,20,Female,53.0,14.0,6.0,13.0,Premium,Annual,804.0,28.0,1.0
28606,59,Male,59.0,18.0,7.0,2.0,Standard,Annual,641.0,28.0,1.0
28607,63,Female,55.0,9.0,2.0,18.0,Basic,Annual,339.0,12.0,1.0
28608,48,Male,18.0,30.0,5.0,8.0,Premium,Quarterly,501.0,26.0,1.0
28609,34,Female,25.0,9.0,7.0,2.0,Premium,Annual,841.0,10.0,1.0
28610,45,Male,8.0,19.0,7.0,24.0,Premium,Annual,699.0,12.0,1.0
28611,40,Female,54.0,17.0,1.0,30.0,Standard,Annual,108.0,10.0,1.0
28612,57,Female,57.0,30.0,10.0,17.0,Premium,Monthly,348.0,21.0,1.0
28613,45,Female,29.0,8.0,6.0,16.0,Premium,Annual,831.0,17.0,1.0
28614,28,Male,20.0,19.0,9.0,4.0,Standard,Annual,609.0,18.0,1.0
28615,24,Female,35.0,7.0,6.0,23.0,Basic,Monthly,392.0,13.0,1.0
28616,26,Male,5.0,3.0,4.0,30.0,Premium,Annual,792.0,24.0,1.0
28617,21,Female,46.0,24.0,5.0,3.0,Standard,Monthly,400.0,8.0,1.0
28618,51,Female,51.0,8.0,7.0,1.0,Premium,Annual,480.0,10.0,1.0
28619,37,Male,41.0,8.0,4.0,6.0,Standard,Quarterly,581.0,30.0,1.0
28620,51,Female,9.0,16.0,2.0,12.0,Standard,Monthly,351.0,11.0,1.0
28621,47,Female,42.0,4.0,9.0,20.0,Premium,Quarterly,299.0,26.0,1.0
28622,59,Male,10.0,21.0,7.0,30.0,Standard,Annual,686.0,18.0,1.0
28623,50,Female,53.0,13.0,6.0,9.0,Premium,Quarterly,647.0,29.0,1.0
28624,59,Male,13.0,21.0,3.0,19.0,Basic,Annual,181.0,7.0,1.0
28625,54,Male,6.0,26.0,3.0,16.0,Standard,Monthly,345.0,17.0,1.0
28626,54,Male,59.0,24.0,7.0,29.0,Premium,Quarterly,310.0,14.0,1.0
28627,31,Male,38.0,10.0,8.0,2.0,Standard,Annual,673.0,7.0,1.0
28628,35,Female,40.0,28.0,3.0,12.0,Premium,Annual,441.0,18.0,1.0
28629,23,Female,30.0,5.0,5.0,20.0,Basic,Quarterly,856.0,13.0,1.0
28630,46,Female,18.0,8.0,2.0,20.0,Standard,Monthly,779.0,27.0,1.0
28631,22,Female,33.0,13.0,2.0,30.0,Standard,Annual,224.0,13.0,1.0
28632,31,Male,15.0,11.0,9.0,17.0,Standard,Annual,865.0,14.0,1.0
28633,46,Male,39.0,18.0,7.0,10.0,Premium,Quarterly,852.0,29.0,1.0
28634,44,Female,7.0,16.0,0.0,2.0,Premium,Quarterly,492.0,18.0,1.0
28635,44,Male,53.0,25.0,3.0,21.0,Standard,Annual,353.0,20.0,1.0
28636,19,Female,2.0,17.0,8.0,17.0,Premium,Annual,754.0,28.0,1.0
28637,25,Male,1.0,6.0,5.0,26.0,Standard,Quarterly,261.0,16.0,1.0
28638,43,Male,31.0,13.0,9.0,9.0,Premium,Monthly,870.0,28.0,1.0
28639,38,Male,29.0,24.0,4.0,28.0,Standard,Quarterly,837.0,8.0,1.0
28640,25,Female,1.0,17.0,3.0,9.0,Premium,Annual,953.0,6.0,1.0
28641,27,Male,36.0,13.0,1.0,23.0,Basic,Monthly,691.0,22.0,1.0
28642,29,Male,15.0,17.0,4.0,2.0,Standard,Quarterly,347.0,12.0,1.0
28643,52,Female,58.0,20.0,9.0,18.0,Basic,Monthly,865.0,3.0,1.0
28644,35,Female,26.0,12.0,7.0,14.0,Standard,Quarterly,651.0,16.0,1.0
28645,29,Male,44.0,30.0,9.0,8.0,Premium,Quarterly,373.0,5.0,1.0
28646,20,Male,40.0,20.0,5.0,5.0,Basic,Annual,582.0,23.0,1.0
28647,50,Male,4.0,7.0,2.0,29.0,Standard,Monthly,338.0,20.0,1.0
28648,52,Male,43.0,24.0,7.0,14.0,Premium,Annual,152.0,2.0,1.0
28649,32,Male,25.0,9.0,4.0,8.0,Standard,Annual,366.0,17.0,1.0
28650,47,Male,38.0,24.0,1.0,22.0,Standard,Monthly,664.0,3.0,1.0
28651,26,Female,48.0,29.0,3.0,11.0,Standard,Quarterly,797.0,24.0,1.0
28652,23,Female,23.0,21.0,8.0,0.0,Standard,Monthly,995.0,14.0,1.0
28653,58,Male,20.0,17.0,10.0,7.0,Basic,Monthly,281.0,1.0,1.0
28654,59,Female,14.0,17.0,6.0,26.0,Standard,Monthly,578.0,23.0,1.0
28655,26,Female,11.0,21.0,0.0,0.0,Basic,Annual,237.0,11.0,1.0
28656,53,Male,34.0,14.0,6.0,17.0,Basic,Annual,782.0,27.0,1.0
28657,58,Female,31.0,25.0,5.0,5.0,Standard,Annual,299.0,27.0,1.0
28658,29,Male,13.0,12.0,5.0,29.0,Premium,Monthly,669.0,14.0,1.0
28659,46,Female,11.0,19.0,9.0,12.0,Basic,Monthly,921.0,16.0,1.0
28660,39,Male,48.0,19.0,2.0,10.0,Premium,Annual,457.0,27.0,1.0
28661,21,Female,60.0,27.0,2.0,11.0,Standard,Annual,816.0,4.0,0.0
28662,21,Male,43.0,1.0,0.0,16.0,Standard,Quarterly,933.0,22.0,0.0
28663,54,Female,57.0,21.0,7.0,3.0,Premium,Quarterly,220.0,19.0,1.0
28664,32,Male,54.0,3.0,6.0,26.0,Standard,Quarterly,937.0,27.0,1.0
28665,46,Female,32.0,18.0,2.0,19.0,Basic,Monthly,421.0,7.0,1.0
28666,63,Male,47.0,17.0,5.0,8.0,Standard,Annual,484.0,11.0,1.0
28667,30,Female,30.0,29.0,7.0,21.0,Basic,Annual,912.0,4.0,1.0
28668,43,Male,60.0,1.0,7.0,28.0,Basic,Monthly,448.0,3.0,1.0
28669,40,Female,55.0,7.0,8.0,28.0,Basic,Quarterly,454.0,1.0,1.0
28670,31,Female,12.0,6.0,7.0,28.0,Premium,Monthly,776.0,19.0,1.0
28671,27,Female,58.0,21.0,10.0,7.0,Standard,Annual,528.0,3.0,1.0
28672,31,Male,17.0,28.0,8.0,29.0,Standard,Annual,200.0,6.0,1.0
28673,56,Male,15.0,1.0,4.0,28.0,Premium,Quarterly,617.0,1.0,1.0
28674,64,Male,38.0,9.0,9.0,19.0,Premium,Monthly,199.0,23.0,1.0
28675,36,Female,51.0,12.0,5.0,29.0,Premium,Annual,119.0,9.0,1.0
28676,31,Male,15.0,24.0,1.0,1.0,Standard,Monthly,845.0,5.0,1.0
28677,56,Female,7.0,22.0,2.0,10.0,Standard,Quarterly,547.0,20.0,1.0
28678,40,Female,35.0,27.0,5.0,14.0,Basic,Quarterly,968.0,11.0,1.0
28679,31,Female,39.0,27.0,6.0,26.0,Standard,Quarterly,152.0,8.0,1.0
28680,35,Male,20.0,7.0,1.0,30.0,Premium,Quarterly,530.0,4.0,1.0
28681,32,Male,37.0,15.0,8.0,5.0,Premium,Monthly,595.0,18.0,1.0
28682,25,Female,59.0,11.0,2.0,0.0,Standard,Annual,853.0,2.0,0.0
28683,40,Female,1.0,30.0,7.0,9.0,Basic,Quarterly,738.0,3.0,1.0
28684,58,Female,23.0,11.0,6.0,28.0,Standard,Monthly,903.0,12.0,1.0
28685,45,Female,15.0,15.0,9.0,29.0,Basic,Annual,689.0,1.0,1.0
28686,28,Female,2.0,29.0,10.0,18.0,Basic,Monthly,553.0,9.0,1.0
28687,53,Male,22.0,21.0,8.0,15.0,Premium,Quarterly,174.0,14.0,1.0
28688,21,Male,36.0,24.0,0.0,21.0,Basic,Annual,954.0,24.0,1.0
28689,34,Male,19.0,6.0,0.0,11.0,Standard,Annual,712.0,19.0,1.0
28690,33,Male,23.0,14.0,8.0,7.0,Basic,Monthly,726.0,6.0,1.0
28691,38,Male,57.0,20.0,8.0,26.0,Premium,Monthly,777.0,17.0,1.0
28692,61,Male,18.0,4.0,1.0,29.0,Standard,Monthly,586.0,6.0,1.0
28693,65,Male,56.0,26.0,9.0,19.0,Premium,Quarterly,866.0,13.0,1.0
28694,39,Female,22.0,2.0,10.0,10.0,Standard,Monthly,449.0,2.0,1.0
28695,59,Male,37.0,8.0,4.0,11.0,Basic,Annual,428.0,26.0,1.0
28696,32,Male,27.0,8.0,0.0,20.0,Premium,Quarterly,353.0,17.0,1.0
28697,24,Female,14.0,2.0,8.0,10.0,Basic,Annual,903.0,17.0,1.0
28698,50,Male,36.0,27.0,8.0,2.0,Standard,Monthly,672.0,28.0,1.0
28699,38,Male,45.0,29.0,3.0,20.0,Premium,Quarterly,196.0,12.0,1.0
28700,23,Male,24.0,4.0,6.0,10.0,Basic,Monthly,499.0,14.0,1.0
28701,52,Male,51.0,7.0,7.0,6.0,Basic,Quarterly,487.0,25.0,1.0
28702,27,Male,57.0,6.0,1.0,10.0,Premium,Monthly,914.0,6.0,1.0
28703,54,Female,6.0,2.0,10.0,25.0,Premium,Annual,957.0,12.0,1.0
28704,55,Female,4.0,30.0,8.0,20.0,Premium,Annual,428.0,13.0,1.0
28705,24,Female,53.0,28.0,1.0,6.0,Basic,Quarterly,116.0,4.0,1.0
28706,38,Male,2.0,16.0,6.0,19.0,Standard,Quarterly,680.0,2.0,1.0
28707,63,Female,48.0,6.0,9.0,25.0,Standard,Annual,308.0,6.0,1.0
28708,55,Female,25.0,16.0,3.0,20.0,Standard,Annual,883.0,9.0,1.0
28709,35,Male,56.0,26.0,0.0,2.0,Premium,Quarterly,843.0,14.0,0.0
28710,26,Male,57.0,24.0,7.0,27.0,Basic,Quarterly,607.0,17.0,1.0
28711,31,Male,58.0,2.0,8.0,13.0,Basic,Annual,307.0,27.0,1.0
28712,49,Female,52.0,1.0,5.0,16.0,Basic,Annual,794.0,30.0,1.0
28713,37,Male,4.0,12.0,2.0,9.0,Premium,Monthly,840.0,12.0,1.0
28714,55,Male,33.0,11.0,8.0,24.0,Standard,Quarterly,684.0,28.0,1.0
28715,44,Male,10.0,8.0,7.0,3.0,Premium,Quarterly,668.0,23.0,1.0
28716,28,Male,26.0,25.0,5.0,14.0,Basic,Monthly,715.0,29.0,1.0
28717,34,Male,58.0,22.0,5.0,16.0,Standard,Monthly,391.0,20.0,1.0
28718,62,Male,55.0,22.0,3.0,25.0,Basic,Annual,599.0,19.0,1.0
28719,56,Female,22.0,23.0,2.0,6.0,Premium,Monthly,521.0,7.0,1.0
28720,53,Male,11.0,28.0,4.0,20.0,Standard,Monthly,791.0,24.0,1.0
28721,18,Male,54.0,24.0,5.0,22.0,Premium,Quarterly,380.0,4.0,1.0
28722,53,Male,22.0,21.0,0.0,29.0,Basic,Quarterly,693.0,17.0,1.0
28723,53,Male,44.0,24.0,0.0,3.0,Premium,Monthly,363.0,13.0,1.0
28724,23,Male,17.0,28.0,10.0,10.0,Premium,Annual,177.0,2.0,1.0
28725,32,Female,36.0,7.0,1.0,29.0,Basic,Monthly,244.0,5.0,1.0
28726,28,Male,28.0,22.0,6.0,17.0,Premium,Annual,425.0,14.0,1.0
28727,26,Female,59.0,23.0,9.0,27.0,Premium,Quarterly,224.0,1.0,1.0
28728,39,Male,12.0,16.0,0.0,16.0,Basic,Annual,199.0,1.0,1.0
28729,40,Female,60.0,20.0,0.0,19.0,Premium,Quarterly,280.0,7.0,1.0
28730,18,Female,54.0,1.0,4.0,7.0,Standard,Monthly,465.0,30.0,1.0
28731,27,Male,59.0,28.0,1.0,27.0,Basic,Annual,131.0,6.0,1.0
28732,53,Male,58.0,5.0,4.0,24.0,Premium,Monthly,787.0,4.0,1.0
28733,45,Male,4.0,4.0,4.0,27.0,Premium,Monthly,418.0,1.0,1.0
28734,49,Female,53.0,6.0,7.0,3.0,Standard,Monthly,909.0,4.0,1.0
28735,43,Male,1.0,12.0,0.0,3.0,Premium,Annual,147.0,10.0,1.0
28736,52,Male,29.0,19.0,1.0,28.0,Basic,Annual,238.0,18.0,1.0
28737,18,Female,60.0,6.0,3.0,20.0,Standard,Monthly,797.0,29.0,1.0
28738,47,Female,14.0,4.0,7.0,23.0,Standard,Annual,139.0,10.0,1.0
28739,48,Male,32.0,17.0,8.0,14.0,Basic,Quarterly,765.0,8.0,1.0
28740,46,Male,51.0,27.0,1.0,4.0,Premium,Monthly,849.0,24.0,1.0
28741,22,Male,7.0,30.0,3.0,7.0,Standard,Annual,162.0,26.0,1.0
28742,27,Male,56.0,4.0,8.0,11.0,Basic,Monthly,398.0,11.0,1.0
28743,52,Male,37.0,21.0,7.0,21.0,Premium,Monthly,750.0,30.0,1.0
28744,37,Male,54.0,3.0,6.0,8.0,Premium,Quarterly,823.0,28.0,1.0
28745,54,Female,6.0,9.0,0.0,4.0,Standard,Monthly,420.0,7.0,1.0
28746,56,Male,47.0,18.0,4.0,27.0,Basic,Annual,665.0,21.0,1.0
28747,29,Female,2.0,16.0,3.0,8.0,Basic,Monthly,323.0,5.0,1.0
28748,37,Female,32.0,4.0,10.0,3.0,Premium,Annual,652.0,20.0,1.0
28749,56,Male,47.0,8.0,2.0,28.0,Standard,Quarterly,348.0,5.0,1.0
28750,41,Male,51.0,5.0,10.0,11.0,Basic,Monthly,271.0,16.0,1.0
28751,20,Male,29.0,10.0,0.0,22.0,Basic,Monthly,939.0,30.0,1.0
28752,21,Male,4.0,24.0,6.0,22.0,Premium,Monthly,740.0,30.0,1.0
28753,27,Male,15.0,14.0,8.0,1.0,Basic,Monthly,872.0,11.0,1.0
28754,37,Male,53.0,16.0,0.0,20.0,Standard,Annual,787.0,26.0,0.0
28755,24,Male,13.0,6.0,3.0,16.0,Standard,Monthly,280.0,11.0,1.0
28756,47,Female,12.0,14.0,8.0,24.0,Premium,Annual,852.0,8.0,1.0
28757,44,Male,10.0,10.0,10.0,0.0,Basic,Monthly,598.0,2.0,1.0
28758,33,Female,44.0,14.0,5.0,22.0,Standard,Quarterly,811.0,26.0,1.0
28759,34,Male,20.0,4.0,7.0,11.0,Premium,Quarterly,675.0,3.0,1.0
28760,42,Female,41.0,29.0,10.0,4.0,Basic,Quarterly,624.0,1.0,1.0
28761,18,Male,44.0,13.0,4.0,20.0,Premium,Quarterly,468.0,15.0,1.0
28762,59,Female,33.0,11.0,7.0,1.0,Standard,Quarterly,779.0,24.0,1.0
28763,26,Female,44.0,23.0,1.0,22.0,Standard,Quarterly,542.0,19.0,1.0
28764,39,Female,16.0,8.0,7.0,1.0,Premium,Annual,464.0,25.0,1.0
28765,58,Male,51.0,24.0,3.0,30.0,Standard,Quarterly,309.0,19.0,1.0
28766,48,Male,9.0,8.0,7.0,27.0,Premium,Annual,690.0,30.0,1.0
28767,26,Female,51.0,19.0,1.0,7.0,Standard,Annual,366.0,26.0,1.0
28768,34,Female,23.0,21.0,1.0,27.0,Standard,Annual,641.0,17.0,1.0
28769,43,Female,57.0,11.0,8.0,21.0,Basic,Quarterly,270.0,14.0,1.0
28770,18,Male,46.0,13.0,2.0,15.0,Basic,Monthly,510.0,21.0,1.0
28771,45,Female,60.0,11.0,2.0,20.0,Basic,Quarterly,429.0,4.0,1.0
28772,39,Female,22.0,10.0,8.0,27.0,Premium,Annual,539.0,26.0,1.0
28773,50,Female,22.0,15.0,10.0,18.0,Premium,Quarterly,257.0,23.0,1.0
28774,28,Male,48.0,14.0,2.0,9.0,Premium,Quarterly,455.0,18.0,1.0
28775,20,Female,30.0,7.0,9.0,15.0,Basic,Annual,622.0,16.0,1.0
28776,23,Male,17.0,6.0,7.0,17.0,Basic,Annual,521.0,18.0,1.0
28777,21,Male,37.0,17.0,5.0,26.0,Basic,Annual,109.0,6.0,1.0
28778,46,Female,16.0,26.0,7.0,21.0,Basic,Annual,345.0,17.0,1.0
28779,35,Female,55.0,5.0,4.0,14.0,Basic,Quarterly,347.0,20.0,1.0
28780,54,Female,13.0,18.0,4.0,1.0,Basic,Monthly,788.0,10.0,1.0
28781,47,Male,50.0,4.0,7.0,21.0,Premium,Monthly,506.0,19.0,1.0
28782,33,Male,23.0,7.0,2.0,21.0,Premium,Annual,248.0,4.0,1.0
28783,40,Male,46.0,7.0,6.0,28.0,Basic,Monthly,275.0,1.0,1.0
28784,31,Female,10.0,5.0,10.0,3.0,Standard,Monthly,355.0,30.0,1.0
28785,49,Female,53.0,3.0,7.0,11.0,Standard,Annual,830.0,2.0,1.0
28786,23,Male,36.0,5.0,4.0,18.0,Standard,Monthly,953.0,11.0,1.0
28787,54,Male,11.0,27.0,1.0,16.0,Basic,Monthly,109.0,16.0,1.0
28788,29,Female,21.0,3.0,5.0,17.0,Premium,Annual,631.0,20.0,1.0
28789,39,Female,38.0,4.0,1.0,9.0,Basic,Annual,633.0,28.0,1.0
28790,24,Female,6.0,28.0,8.0,25.0,Standard,Quarterly,109.0,20.0,1.0
28791,27,Female,42.0,23.0,6.0,14.0,Premium,Quarterly,835.0,21.0,1.0
28792,54,Male,46.0,10.0,8.0,2.0,Basic,Monthly,664.0,4.0,1.0
28793,64,Male,41.0,19.0,1.0,1.0,Standard,Annual,427.0,24.0,1.0
28794,53,Female,49.0,7.0,9.0,11.0,Premium,Annual,598.0,25.0,1.0
28795,48,Female,46.0,4.0,3.0,19.0,Premium,Quarterly,772.0,18.0,1.0
28796,21,Female,51.0,10.0,4.0,28.0,Basic,Quarterly,904.0,28.0,1.0
28797,21,Female,60.0,3.0,5.0,18.0,Premium,Monthly,773.0,26.0,1.0
28798,39,Female,55.0,27.0,3.0,0.0,Premium,Monthly,879.0,21.0,1.0
28799,46,Female,37.0,14.0,10.0,13.0,Standard,Quarterly,744.0,11.0,1.0
28800,27,Female,7.0,1.0,0.0,11.0,Basic,Quarterly,929.0,18.0,1.0
28801,50,Female,18.0,8.0,2.0,1.0,Premium,Quarterly,658.0,16.0,1.0
28802,20,Male,10.0,13.0,5.0,22.0,Standard,Annual,623.0,4.0,1.0
28803,33,Female,33.0,26.0,6.0,15.0,Basic,Annual,942.0,20.0,1.0
28804,19,Female,16.0,6.0,3.0,30.0,Standard,Quarterly,705.0,13.0,1.0
28805,35,Female,49.0,15.0,5.0,28.0,Premium,Monthly,277.0,30.0,1.0
28806,42,Male,49.0,15.0,8.0,23.0,Premium,Monthly,336.0,26.0,1.0
28807,48,Female,49.0,10.0,10.0,3.0,Premium,Monthly,715.0,17.0,1.0
28808,41,Female,8.0,27.0,1.0,4.0,Basic,Quarterly,291.0,14.0,1.0
28809,45,Female,46.0,26.0,2.0,23.0,Basic,Annual,270.0,6.0,1.0
28810,65,Male,41.0,15.0,10.0,1.0,Premium,Quarterly,178.0,28.0,1.0
28811,48,Female,32.0,9.0,6.0,17.0,Basic,Monthly,783.0,22.0,1.0
28812,57,Male,5.0,13.0,4.0,21.0,Standard,Annual,312.0,26.0,1.0
28813,18,Male,5.0,16.0,6.0,5.0,Premium,Annual,151.0,4.0,1.0
28814,51,Male,44.0,2.0,5.0,1.0,Standard,Annual,240.0,1.0,1.0
28815,34,Female,12.0,27.0,7.0,27.0,Premium,Monthly,335.0,9.0,1.0
28816,21,Male,17.0,8.0,6.0,9.0,Standard,Monthly,739.0,11.0,1.0
28817,63,Male,38.0,7.0,0.0,11.0,Standard,Monthly,485.0,28.0,1.0
28818,34,Male,44.0,21.0,8.0,9.0,Premium,Annual,748.0,24.0,1.0
28819,48,Male,45.0,12.0,4.0,11.0,Basic,Monthly,933.0,10.0,1.0
28820,63,Male,21.0,3.0,0.0,21.0,Standard,Quarterly,797.0,15.0,1.0
28821,50,Female,31.0,22.0,5.0,5.0,Premium,Quarterly,460.0,5.0,1.0
28822,24,Male,44.0,20.0,9.0,23.0,Premium,Monthly,363.0,17.0,1.0
28823,31,Female,34.0,23.0,4.0,0.0,Premium,Monthly,798.0,4.0,1.0
28824,51,Male,40.0,29.0,9.0,27.0,Standard,Monthly,722.0,20.0,1.0
28825,29,Female,34.0,19.0,5.0,9.0,Premium,Quarterly,875.0,12.0,1.0
28826,27,Female,21.0,24.0,7.0,18.0,Basic,Monthly,395.0,28.0,1.0
28827,60,Male,52.0,25.0,10.0,19.0,Basic,Annual,608.0,25.0,1.0
28828,36,Female,48.0,1.0,0.0,7.0,Basic,Monthly,485.0,7.0,1.0
28829,25,Female,41.0,27.0,3.0,26.0,Standard,Monthly,238.0,30.0,1.0
28830,57,Male,19.0,17.0,7.0,4.0,Premium,Monthly,890.0,23.0,1.0
28831,51,Female,49.0,25.0,7.0,2.0,Basic,Quarterly,737.0,7.0,1.0
28832,27,Female,29.0,10.0,8.0,3.0,Basic,Quarterly,434.0,4.0,1.0
28833,47,Male,50.0,7.0,8.0,20.0,Standard,Quarterly,885.0,1.0,1.0
28834,47,Female,50.0,6.0,10.0,4.0,Standard,Monthly,601.0,1.0,1.0
28835,45,Male,59.0,23.0,3.0,4.0,Standard,Quarterly,377.0,29.0,1.0
28836,21,Female,15.0,16.0,6.0,29.0,Premium,Quarterly,609.0,5.0,1.0
28837,28,Female,32.0,29.0,6.0,11.0,Basic,Annual,974.0,23.0,1.0
28838,48,Female,11.0,29.0,9.0,17.0,Premium,Quarterly,314.0,9.0,1.0
28839,43,Female,49.0,12.0,6.0,12.0,Standard,Annual,340.0,10.0,1.0
28840,65,Female,36.0,10.0,3.0,17.0,Basic,Annual,803.0,6.0,1.0
28841,47,Male,18.0,27.0,1.0,9.0,Basic,Monthly,199.0,20.0,1.0
28842,65,Male,9.0,9.0,7.0,17.0,Standard,Quarterly,998.0,30.0,1.0
28843,28,Male,8.0,11.0,8.0,16.0,Standard,Monthly,846.0,15.0,1.0
28844,64,Male,30.0,9.0,5.0,17.0,Standard,Monthly,671.0,9.0,1.0
28845,19,Male,32.0,24.0,4.0,21.0,Basic,Annual,904.0,28.0,1.0
28846,39,Female,19.0,30.0,0.0,22.0,Basic,Monthly,734.0,30.0,1.0
28847,46,Male,55.0,19.0,6.0,12.0,Premium,Annual,273.0,26.0,1.0
28848,21,Male,29.0,23.0,1.0,10.0,Standard,Monthly,185.0,6.0,1.0
28849,34,Male,9.0,23.0,3.0,5.0,Standard,Quarterly,244.0,9.0,1.0
28850,45,Female,35.0,26.0,6.0,18.0,Standard,Annual,576.0,28.0,1.0
28851,51,Male,34.0,12.0,3.0,8.0,Standard,Monthly,452.0,12.0,1.0
28852,64,Female,40.0,26.0,6.0,29.0,Standard,Monthly,801.0,12.0,1.0
28853,37,Male,15.0,13.0,4.0,12.0,Standard,Quarterly,852.0,10.0,1.0
28854,38,Male,41.0,30.0,7.0,23.0,Basic,Annual,910.0,6.0,1.0
28855,33,Female,47.0,30.0,6.0,24.0,Premium,Annual,940.0,8.0,1.0
28856,18,Female,37.0,7.0,5.0,0.0,Premium,Monthly,699.0,25.0,1.0
28857,25,Female,22.0,28.0,4.0,29.0,Basic,Monthly,843.0,21.0,1.0
28858,23,Female,60.0,20.0,5.0,19.0,Standard,Annual,491.0,25.0,1.0
28859,27,Female,31.0,15.0,9.0,11.0,Premium,Annual,818.0,15.0,1.0
28860,33,Female,6.0,15.0,4.0,21.0,Basic,Monthly,768.0,13.0,1.0
28861,58,Female,21.0,16.0,9.0,13.0,Standard,Annual,542.0,21.0,1.0
28862,31,Female,44.0,19.0,4.0,3.0,Basic,Annual,960.0,16.0,1.0
28863,49,Male,29.0,19.0,9.0,22.0,Premium,Quarterly,149.0,21.0,1.0
28864,21,Female,7.0,14.0,0.0,24.0,Basic,Monthly,138.0,1.0,1.0
28865,38,Female,34.0,23.0,5.0,29.0,Basic,Monthly,287.0,24.0,1.0
28866,55,Male,33.0,30.0,2.0,0.0,Basic,Monthly,936.0,10.0,1.0
28867,47,Female,3.0,10.0,3.0,21.0,Basic,Monthly,412.0,1.0,1.0
28868,24,Male,36.0,15.0,6.0,26.0,Basic,Annual,813.0,14.0,1.0
28869,27,Female,5.0,5.0,10.0,12.0,Basic,Annual,671.0,7.0,1.0
28870,49,Female,11.0,22.0,3.0,30.0,Standard,Monthly,215.0,26.0,1.0
28871,41,Female,35.0,5.0,6.0,12.0,Standard,Annual,432.0,4.0,1.0
28872,60,Male,13.0,17.0,2.0,19.0,Standard,Annual,921.0,21.0,1.0
28873,38,Female,36.0,18.0,6.0,14.0,Premium,Quarterly,430.0,29.0,1.0
28874,28,Male,22.0,9.0,6.0,30.0,Standard,Annual,933.0,6.0,1.0
