CustomerID,Usia,Jenis Kelamin,Masa Tenure,Frekuensi Penggunaan,Panggilan Dukungan,Keterlambatan Pembayaran,Tipe Langganan,Lama Kontrak,Total Pengeluaran,Interaksi Terakhir
5463,38,Male,43.0,23.0,7.0,15.0,Standard,Monthly,285.0,20.0
5464,61,Male,41.0,23.0,5.0,27.0,Standard,Monthly,611.0,19.0
5465,60,Female,43.0,13.0,1.0,16.0,Standard,Annual,467.0,26.0
5466,19,Female,26.0,9.0,6.0,26.0,Premium,Monthly,669.0,12.0
5467,34,Male,38.0,3.0,5.0,28.0,Basic,Annual,881.0,10.0
5468,37,Female,20.0,7.0,10.0,21.0,Premium,Quarterly,145.0,11.0
5469,58,Female,30.0,27.0,5.0,0.0,Standard,Monthly,496.0,13.0
5470,40,Male,30.0,14.0,8.0,25.0,Basic,Annual,937.0,10.0
5471,33,Female,46.0,23.0,7.0,29.0,Basic,Quarterly,749.0,11.0
5472,31,Female,11.0,2.0,2.0,23.0,Premium,Annual,524.0,26.0
5473,40,Female,54.0,29.0,1.0,3.0,Standard,Quarterly,334.0,10.0
5474,53,Female,8.0,22.0,7.0,0.0,Premium,Quarterly,397.0,30.0
5475,63,Female,40.0,5.0,10.0,21.0,Basic,Quarterly,151.0,16.0
5476,62,Female,54.0,2.0,2.0,7.0,Basic,Monthly,710.0,29.0
5477,19,Male,50.0,1.0,2.0,21.0,Standard,Annual,574.0,18.0
5478,52,Female,4.0,2.0,10.0,6.0,Premium,Monthly,625.0,25.0
5479,52,Male,6.0,17.0,0.0,17.0,Standard,Monthly,140.0,8.0
5480,22,Female,35.0,14.0,3.0,10.0,Premium,Quarterly,756.0,24.0
5481,65,Female,28.0,30.0,10.0,17.0,Premium,Monthly,599.0,1.0
5482,20,Female,31.0,4.0,1.0,13.0,Standard,Monthly,841.0,14.0
5483,39,Female,41.0,7.0,5.0,29.0,Standard,Monthly,155.0,16.0
5484,20,Male,49.0,7.0,0.0,30.0,Standard,Annual,624.0,15.0
5485,36,Male,34.0,23.0,2.0,14.0,Premium,Monthly,967.0,30.0
5486,47,Male,46.0,20.0,0.0,11.0,Premium,Quarterly,314.0,6.0
5487,40,Male,14.0,14.0,9.0,24.0,Basic,Annual,990.0,19.0
5488,31,Female,25.0,23.0,0.0,17.0,Standard,Monthly,935.0,14.0
5489,29,Male,24.0,18.0,2.0,25.0,Standard,Quarterly,428.0,6.0
5490,59,Male,11.0,14.0,9.0,5.0,Standard,Annual,303.0,23.0
5491,51,Female,15.0,30.0,5.0,29.0,Standard,Quarterly,481.0,22.0
5492,33,Female,50.0,7.0,5.0,15.0,Premium,Monthly,434.0,25.0
5493,56,Female,29.0,16.0,3.0,7.0,Basic,Annual,412.0,25.0
5494,43,Male,25.0,13.0,5.0,1.0,Premium,Monthly,386.0,29.0
5495,32,Male,35.0,30.0,6.0,22.0,Standard,Monthly,353.0,21.0
5496,21,Female,60.0,5.0,5.0,12.0,Basic,Annual,384.0,14.0
5497,19,Male,46.0,3.0,4.0,2.0,Standard,Annual,997.0,24.0
5498,64,Female,15.0,21.0,5.0,20.0,Premium,Annual,767.0,29.0
5499,34,Male,34.0,18.0,10.0,25.0,Standard,Monthly,327.0,6.0
5500,47,Female,40.0,19.0,3.0,0.0,Basic,Quarterly,245.0,20.0
5501,45,Female,8.0,12.0,2.0,3.0,Premium,Monthly,406.0,7.0
5502,49,Female,41.0,23.0,2.0,1.0,Standard,Annual,442.0,9.0
5503,44,Female,53.0,25.0,5.0,26.0,Basic,Quarterly,353.0,24.0
5504,58,Male,57.0,28.0,6.0,9.0,Premium,Annual,272.0,15.0
5505,47,Male,16.0,10.0,10.0,11.0,Premium,Annual,717.0,14.0
5506,51,Female,58.0,8.0,9.0,1.0,Standard,Monthly,363.0,8.0
5507,36,Female,54.0,4.0,0.0,13.0,Premium,Annual,396.0,27.0
5508,59,Female,20.0,28.0,1.0,6.0,Standard,Monthly,457.0,12.0
5509,43,Female,28.0,17.0,5.0,27.0,Premium,Annual,300.0,28.0
5510,25,Male,46.0,22.0,10.0,9.0,Premium,Annual,290.0,1.0
5511,24,Male,35.0,25.0,1.0,27.0,Premium,Monthly,583.0,24.0
5512,19,Male,38.0,11.0,10.0,26.0,Standard,Annual,810.0,28.0
5513,51,Male,33.0,25.0,10.0,23.0,Basic,Quarterly,436.0,16.0
5514,18,Female,26.0,28.0,6.0,27.0,Basic,Monthly,956.0,13.0
5515,36,Male,21.0,20.0,4.0,18.0,Premium,Quarterly,721.0,6.0
5516,33,Female,50.0,8.0,6.0,18.0,Premium,Monthly,462.0,15.0
5517,43,Female,3.0,20.0,0.0,16.0,Basic,Quarterly,191.0,1.0
5518,46,Male,16.0,6.0,3.0,14.0,Standard,Annual,779.0,18.0
5519,47,Male,45.0,11.0,10.0,7.0,Standard,Quarterly,128.0,13.0
5520,26,Female,35.0,10.0,4.0,12.0,Standard,Annual,875.0,13.0
5521,56,Male,8.0,3.0,7.0,21.0,Standard,Monthly,804.0,8.0
5522,41,Male,40.0,14.0,5.0,12.0,Basic,Monthly,787.0,30.0
5523,38,Male,7.0,18.0,2.0,3.0,Premium,Quarterly,210.0,8.0
5524,61,Male,23.0,16.0,8.0,24.0,Premium,Quarterly,459.0,26.0
5525,64,Female,9.0,20.0,10.0,12.0,Premium,Monthly,556.0,5.0
5526,45,Male,7.0,12.0,4.0,18.0,Standard,Monthly,420.0,3.0
5527,41,Female,2.0,23.0,7.0,18.0,Premium,Monthly,450.0,9.0
5528,44,Female,47.0,19.0,10.0,1.0,Standard,Annual,572.0,7.0
5529,35,Female,55.0,7.0,10.0,21.0,Standard,Quarterly,783.0,13.0
5530,25,Male,48.0,29.0,9.0,21.0,Premium,Monthly,912.0,30.0
5531,64,Female,21.0,4.0,1.0,21.0,Basic,Annual,235.0,26.0
5532,27,Female,30.0,30.0,10.0,20.0,Premium,Quarterly,851.0,30.0
5533,51,Female,55.0,27.0,9.0,0.0,Standard,Annual,147.0,8.0
5534,61,Female,31.0,27.0,10.0,11.0,Basic,Monthly,792.0,29.0
5535,48,Male,40.0,1.0,4.0,6.0,Premium,Monthly,585.0,9.0
5536,51,Male,51.0,30.0,5.0,24.0,Premium,Monthly,824.0,3.0
5537,41,Male,23.0,24.0,10.0,29.0,Premium,Annual,208.0,9.0
5538,50,Female,50.0,1.0,3.0,27.0,Premium,Monthly,272.0,28.0
5539,29,Male,41.0,25.0,8.0,27.0,Standard,Annual,946.0,16.0
5540,64,Female,24.0,20.0,0.0,21.0,Basic,Monthly,891.0,12.0
5541,37,Male,59.0,29.0,4.0,4.0,Basic,Monthly,927.0,16.0
5542,29,Male,7.0,16.0,10.0,28.0,Standard,Quarterly,912.0,23.0
5543,63,Male,31.0,3.0,0.0,17.0,Standard,Annual,653.0,10.0
5544,56,Female,52.0,27.0,8.0,9.0,Premium,Quarterly,603.0,14.0
5545,19,Male,58.0,11.0,2.0,22.0,Standard,Monthly,759.0,23.0
5546,32,Female,40.0,22.0,10.0,10.0,Standard,Annual,201.0,9.0
5547,57,Female,9.0,19.0,3.0,11.0,Premium,Quarterly,140.0,4.0
5548,63,Male,18.0,25.0,0.0,0.0,Standard,Monthly,706.0,28.0
5549,19,Female,57.0,2.0,9.0,28.0,Basic,Quarterly,713.0,19.0
5550,61,Male,45.0,12.0,1.0,7.0,Premium,Annual,229.0,16.0
5551,19,Male,52.0,8.0,10.0,0.0,Basic,Quarterly,676.0,24.0
5552,26,Male,33.0,27.0,1.0,2.0,Premium,Quarterly,718.0,23.0
5553,49,Female,20.0,15.0,7.0,19.0,Standard,Monthly,266.0,13.0
5554,65,Female,16.0,11.0,1.0,10.0,Basic,Monthly,946.0,27.0
5555,29,Female,24.0,12.0,7.0,19.0,Premium,Annual,645.0,30.0
5556,31,Male,60.0,13.0,4.0,0.0,Basic,Annual,106.0,20.0
5557,41,Female,26.0,27.0,7.0,8.0,Basic,Quarterly,140.0,12.0
5558,38,Female,21.0,12.0,7.0,11.0,Standard,Quarterly,513.0,2.0
5559,51,Male,44.0,8.0,4.0,9.0,Standard,Monthly,372.0,7.0
5560,54,Female,28.0,1.0,8.0,30.0,Standard,Annual,887.0,5.0
5561,24,Female,41.0,8.0,3.0,14.0,Standard,Monthly,348.0,9.0
5562,25,Female,12.0,22.0,0.0,22.0,Basic,Annual,389.0,22.0
5563,30,Female,53.0,5.0,3.0,1.0,Basic,Monthly,918.0,28.0
5564,65,Male,29.0,1.0,9.0,13.0,Basic,Annual,139.0,29.0
5565,27,Male,19.0,4.0,0.0,24.0,Premium,Quarterly,788.0,28.0
5566,21,Male,19.0,10.0,5.0,11.0,Standard,Annual,607.0,7.0
5567,49,Male,51.0,28.0,7.0,13.0,Premium,Annual,665.0,21.0
5568,40,Male,27.0,24.0,5.0,12.0,Basic,Annual,388.0,17.0
5569,23,Male,24.0,10.0,5.0,1.0,Basic,Quarterly,292.0,30.0
5570,34,Male,41.0,2.0,1.0,9.0,Basic,Monthly,817.0,5.0
5571,44,Male,23.0,30.0,6.0,13.0,Basic,Monthly,972.0,1.0
5572,29,Male,58.0,6.0,3.0,16.0,Standard,Quarterly,967.0,28.0
5573,24,Male,53.0,16.0,2.0,5.0,Premium,Annual,317.0,27.0
5574,41,Male,49.0,24.0,2.0,21.0,Standard,Annual,311.0,18.0
5575,25,Female,31.0,12.0,9.0,5.0,Standard,Annual,436.0,8.0
5576,64,Female,14.0,27.0,1.0,21.0,Basic,Monthly,948.0,2.0
5577,24,Female,23.0,24.0,0.0,23.0,Standard,Monthly,647.0,17.0
5578,51,Male,6.0,9.0,8.0,3.0,Basic,Annual,808.0,20.0
5579,63,Female,23.0,3.0,5.0,5.0,Standard,Annual,896.0,19.0
5580,61,Female,19.0,14.0,10.0,29.0,Premium,Monthly,336.0,12.0
5581,44,Male,47.0,21.0,10.0,13.0,Standard,Quarterly,127.0,28.0
5582,46,Male,10.0,25.0,8.0,19.0,Premium,Monthly,160.0,26.0
5583,52,Male,17.0,1.0,4.0,13.0,Basic,Monthly,581.0,10.0
5584,65,Female,17.0,10.0,7.0,10.0,Standard,Monthly,278.0,27.0
5585,24,Male,44.0,2.0,8.0,10.0,Basic,Annual,299.0,9.0
5586,40,Female,27.0,25.0,2.0,25.0,Premium,Quarterly,455.0,11.0
5587,26,Female,3.0,9.0,6.0,10.0,Standard,Quarterly,189.0,11.0
5588,23,Male,28.0,22.0,6.0,5.0,Standard,Annual,175.0,28.0
5589,43,Male,25.0,27.0,6.0,21.0,Premium,Annual,476.0,23.0
5590,33,Male,10.0,14.0,7.0,25.0,Premium,Quarterly,970.0,14.0
5591,25,Male,31.0,10.0,3.0,10.0,Standard,Annual,825.0,20.0
5592,26,Female,39.0,27.0,10.0,0.0,Basic,Quarterly,169.0,14.0
5593,30,Female,27.0,15.0,10.0,29.0,Standard,Annual,165.0,2.0
5594,61,Female,49.0,18.0,0.0,30.0,Standard,Annual,449.0,9.0
5595,34,Male,48.0,24.0,0.0,2.0,Basic,Monthly,141.0,2.0
5596,38,Male,47.0,1.0,2.0,13.0,Standard,Monthly,443.0,16.0
5597,51,Male,38.0,15.0,7.0,28.0,Premium,Monthly,889.0,9.0
5598,29,Male,52.0,8.0,7.0,30.0,Basic,Annual,565.0,19.0
5599,19,Male,51.0,4.0,2.0,25.0,Basic,Monthly,383.0,9.0
5600,29,Male,8.0,17.0,6.0,26.0,Basic,Monthly,119.0,1.0
5601,47,Male,13.0,26.0,2.0,9.0,Premium,Annual,179.0,18.0
5602,60,Male,32.0,22.0,4.0,26.0,Standard,Quarterly,751.0,23.0
5603,59,Female,8.0,9.0,5.0,19.0,Basic,Quarterly,464.0,26.0
5604,64,Female,20.0,9.0,2.0,5.0,Standard,Annual,353.0,6.0
5605,30,Female,9.0,16.0,8.0,3.0,Premium,Monthly,661.0,13.0
5606,20,Female,56.0,12.0,6.0,2.0,Basic,Annual,573.0,23.0
5607,18,Male,36.0,2.0,1.0,30.0,Standard,Quarterly,675.0,9.0
5608,29,Female,19.0,21.0,10.0,20.0,Standard,Monthly,864.0,13.0
5609,36,Female,55.0,21.0,0.0,25.0,Premium,Monthly,647.0,24.0
5610,59,Female,38.0,16.0,7.0,24.0,Standard,Quarterly,232.0,4.0
5611,60,Female,60.0,10.0,3.0,9.0,Basic,Monthly,337.0,2.0
5612,21,Female,28.0,12.0,6.0,0.0,Basic,Quarterly,230.0,16.0
5613,47,Female,1.0,18.0,5.0,20.0,Standard,Quarterly,141.0,22.0
5614,55,Female,54.0,22.0,6.0,22.0,Premium,Annual,654.0,13.0
5615,24,Male,24.0,10.0,2.0,23.0,Standard,Monthly,493.0,25.0
5616,64,Female,52.0,24.0,3.0,9.0,Standard,Annual,217.0,22.0
5617,27,Female,51.0,7.0,7.0,0.0,Standard,Quarterly,610.0,26.0
5618,27,Male,7.0,3.0,8.0,6.0,Standard,Quarterly,409.0,27.0
5619,62,Female,33.0,21.0,4.0,0.0,Basic,Monthly,690.0,14.0
5620,24,Female,34.0,25.0,9.0,8.0,Premium,Monthly,942.0,5.0
5621,59,Male,13.0,14.0,4.0,14.0,Basic,Quarterly,590.0,27.0
5622,45,Female,40.0,22.0,3.0,1.0,Premium,Annual,688.0,21.0
5623,24,Male,52.0,15.0,8.0,9.0,Premium,Quarterly,667.0,8.0
5624,43,Female,21.0,15.0,2.0,27.0,Standard,Monthly,920.0,23.0
5625,57,Male,4.0,3.0,8.0,28.0,Premium,Annual,659.0,17.0
5626,22,Male,23.0,29.0,6.0,13.0,Premium,Quarterly,848.0,5.0
5627,50,Female,18.0,25.0,10.0,6.0,Premium,Annual,335.0,11.0
5628,23,Male,33.0,29.0,9.0,16.0,Standard,Monthly,974.0,28.0
5629,59,Female,31.0,22.0,0.0,14.0,Premium,Annual,593.0,23.0
5630,21,Male,12.0,11.0,3.0,0.0,Standard,Monthly,704.0,7.0
5631,55,Female,13.0,26.0,2.0,13.0,Basic,Monthly,817.0,28.0
5632,23,Female,3.0,8.0,4.0,16.0,Basic,Annual,317.0,5.0
5633,58,Male,3.0,1.0,1.0,9.0,Standard,Quarterly,870.0,14.0
5634,20,Male,13.0,20.0,0.0,21.0,Basic,Annual,814.0,17.0
5635,64,Male,43.0,2.0,8.0,11.0,Standard,Quarterly,784.0,4.0
5636,63,Male,52.0,7.0,9.0,19.0,Standard,Annual,197.0,13.0
5637,28,Female,50.0,6.0,1.0,18.0,Standard,Monthly,106.0,23.0
5638,56,Male,60.0,28.0,2.0,11.0,Premium,Monthly,669.0,13.0
5639,28,Female,47.0,24.0,5.0,19.0,Standard,Quarterly,503.0,29.0
5640,33,Female,54.0,8.0,0.0,2.0,Basic,Annual,959.0,23.0
5641,27,Female,22.0,14.0,3.0,17.0,Standard,Quarterly,411.0,16.0
5642,54,Male,37.0,16.0,10.0,6.0,Basic,Monthly,651.0,7.0
5643,53,Female,17.0,16.0,4.0,23.0,Standard,Annual,870.0,15.0
5644,62,Male,44.0,4.0,8.0,21.0,Premium,Annual,433.0,3.0
5645,57,Male,22.0,25.0,4.0,14.0,Basic,Annual,220.0,12.0
5646,51,Male,25.0,16.0,10.0,27.0,Premium,Quarterly,777.0,28.0
5647,44,Male,20.0,26.0,1.0,13.0,Standard,Annual,396.0,2.0
5648,59,Male,51.0,14.0,7.0,9.0,Standard,Quarterly,503.0,21.0
5649,57,Female,44.0,14.0,3.0,8.0,Basic,Monthly,574.0,15.0
5650,48,Male,55.0,14.0,10.0,10.0,Premium,Quarterly,604.0,25.0
5651,47,Female,46.0,23.0,8.0,25.0,Basic,Quarterly,312.0,2.0
5652,37,Male,11.0,19.0,1.0,10.0,Premium,Monthly,508.0,20.0
5653,41,Female,33.0,1.0,3.0,10.0,Standard,Annual,990.0,25.0
5654,54,Female,28.0,5.0,1.0,16.0,Basic,Annual,619.0,9.0
5655,61,Female,49.0,15.0,8.0,1.0,Standard,Monthly,666.0,1.0
5656,52,Male,59.0,16.0,4.0,12.0,Premium,Monthly,821.0,22.0
5657,42,Male,39.0,19.0,7.0,11.0,Standard,Annual,895.0,21.0
5658,58,Male,52.0,19.0,2.0,8.0,Basic,Monthly,106.0,13.0
5659,60,Male,42.0,24.0,5.0,21.0,Standard,Monthly,991.0,9.0
5660,48,Female,31.0,24.0,10.0,24.0,Premium,Quarterly,443.0,24.0
5661,58,Female,55.0,27.0,0.0,26.0,Premium,Monthly,781.0,25.0
5662,61,Male,32.0,29.0,4.0,25.0,Standard,Annual,655.0,14.0
5663,44,Male,42.0,30.0,9.0,2.0,Premium,Monthly,293.0,4.0
5664,41,Female,26.0,4.0,8.0,23.0,Premium,Quarterly,453.0,19.0
5665,24,Male,55.0,5.0,9.0,27.0,Premium,Annual,228.0,4.0
5666,32,Female,49.0,10.0,7.0,25.0,Standard,Annual,595.0,6.0
5667,51,Male,30.0,5.0,3.0,20.0,Premium,Annual,337.0,24.0
5668,22,Female,24.0,20.0,10.0,14.0,Premium,Annual,338.0,28.0
5669,61,Male,51.0,22.0,7.0,28.0,Basic,Monthly,540.0,3.0
5670,55,Male,17.0,13.0,9.0,21.0,Premium,Monthly,101.0,26.0
5671,36,Male,16.0,12.0,9.0,13.0,Premium,Monthly,879.0,12.0
5672,38,Female,55.0,20.0,1.0,13.0,Standard,Annual,157.0,8.0
5673,63,Male,32.0,20.0,8.0,20.0,Basic,Annual,192.0,18.0
5674,64,Male,4.0,1.0,3.0,28.0,Standard,Monthly,610.0,17.0
5675,35,Female,18.0,11.0,9.0,29.0,Premium,Quarterly,443.0,23.0
5676,36,Female,13.0,17.0,6.0,16.0,Basic,Annual,528.0,26.0
5677,25,Female,53.0,5.0,10.0,29.0,Premium,Monthly,769.0,12.0
5678,64,Female,3.0,30.0,0.0,17.0,Basic,Monthly,433.0,3.0
5679,56,Female,12.0,6.0,10.0,12.0,Basic,Quarterly,713.0,30.0
5680,27,Male,32.0,12.0,6.0,10.0,Premium,Quarterly,615.0,5.0
5681,19,Female,15.0,25.0,4.0,12.0,Standard,Annual,252.0,6.0
5682,31,Male,46.0,12.0,5.0,25.0,Premium,Monthly,636.0,25.0
5683,55,Male,10.0,23.0,3.0,0.0,Standard,Quarterly,618.0,5.0
5684,50,Male,13.0,10.0,7.0,26.0,Premium,Monthly,106.0,23.0
5685,44,Male,18.0,8.0,8.0,5.0,Standard,Quarterly,582.0,29.0
5686,50,Female,25.0,16.0,7.0,16.0,Premium,Quarterly,680.0,9.0
5687,62,Female,8.0,1.0,6.0,23.0,Premium,Quarterly,696.0,10.0
5688,52,Male,32.0,19.0,3.0,27.0,Standard,Monthly,725.0,11.0
5689,51,Male,34.0,26.0,8.0,11.0,Premium,Annual,784.0,2.0
5690,29,Female,48.0,1.0,8.0,12.0,Premium,Annual,321.0,16.0
5691,31,Male,50.0,27.0,9.0,9.0,Basic,Quarterly,514.0,28.0
5692,39,Male,55.0,1.0,4.0,22.0,Premium,Annual,921.0,7.0
5693,40,Female,46.0,20.0,6.0,9.0,Basic,Annual,373.0,25.0
5694,35,Male,4.0,11.0,0.0,3.0,Premium,Monthly,810.0,19.0
5695,21,Female,11.0,12.0,0.0,20.0,Premium,Annual,123.0,4.0
5696,23,Female,35.0,10.0,5.0,29.0,Premium,Monthly,737.0,26.0
5697,23,Female,34.0,30.0,5.0,6.0,Basic,Monthly,224.0,20.0
5698,25,Male,19.0,15.0,4.0,3.0,Premium,Quarterly,104.0,25.0
5699,43,Female,44.0,11.0,3.0,20.0,Basic,Monthly,191.0,2.0
5700,27,Female,37.0,12.0,5.0,22.0,Basic,Quarterly,891.0,23.0
5701,26,Male,53.0,6.0,5.0,18.0,Premium,Annual,537.0,2.0
5702,53,Female,1.0,29.0,0.0,21.0,Basic,Annual,425.0,16.0
5703,57,Male,43.0,17.0,8.0,15.0,Premium,Annual,673.0,15.0
5704,40,Female,37.0,21.0,2.0,5.0,Basic,Annual,825.0,16.0
5705,49,Female,45.0,29.0,4.0,4.0,Premium,Monthly,836.0,7.0
5706,54,Male,28.0,10.0,5.0,11.0,Premium,Quarterly,859.0,21.0
5707,40,Male,5.0,10.0,8.0,25.0,Premium,Quarterly,603.0,1.0
5708,48,Female,15.0,14.0,10.0,21.0,Basic,Monthly,861.0,7.0
5709,57,Female,36.0,14.0,7.0,3.0,Basic,Monthly,730.0,14.0
5710,26,Male,51.0,25.0,9.0,20.0,Basic,Quarterly,968.0,6.0
5711,58,Female,17.0,4.0,10.0,6.0,Standard,Monthly,629.0,26.0
5712,38,Male,42.0,21.0,9.0,6.0,Premium,Quarterly,764.0,20.0
5713,34,Male,50.0,25.0,5.0,2.0,Standard,Annual,756.0,3.0
5714,44,Female,30.0,25.0,2.0,6.0,Premium,Monthly,650.0,2.0
5715,65,Male,33.0,20.0,4.0,17.0,Premium,Monthly,596.0,9.0
5716,57,Male,9.0,6.0,7.0,7.0,Basic,Quarterly,127.0,20.0
5717,55,Male,27.0,8.0,3.0,27.0,Standard,Annual,256.0,27.0
5718,39,Male,19.0,5.0,3.0,30.0,Basic,Annual,533.0,27.0
5719,54,Male,39.0,21.0,3.0,4.0,Premium,Monthly,572.0,21.0
5720,49,Female,40.0,18.0,8.0,22.0,Premium,Quarterly,755.0,12.0
5721,26,Male,36.0,5.0,3.0,0.0,Basic,Monthly,470.0,15.0
5722,22,Female,14.0,9.0,0.0,18.0,Basic,Annual,999.0,9.0
5723,45,Male,34.0,14.0,9.0,1.0,Premium,Monthly,158.0,28.0
5724,29,Female,40.0,18.0,2.0,8.0,Standard,Annual,560.0,11.0
5725,24,Male,23.0,18.0,1.0,3.0,Basic,Quarterly,795.0,22.0
5726,38,Male,43.0,25.0,8.0,20.0,Basic,Monthly,617.0,9.0
5727,28,Female,37.0,25.0,2.0,21.0,Premium,Monthly,473.0,18.0
5728,38,Male,27.0,15.0,10.0,30.0,Standard,Quarterly,358.0,4.0
5729,31,Male,4.0,18.0,0.0,15.0,Premium,Monthly,158.0,26.0
5730,39,Male,31.0,30.0,1.0,0.0,Premium,Quarterly,213.0,22.0
5731,54,Male,29.0,4.0,1.0,29.0,Basic,Monthly,265.0,15.0
5732,25,Female,9.0,25.0,2.0,19.0,Premium,Quarterly,587.0,2.0
5733,40,Male,57.0,8.0,10.0,20.0,Premium,Annual,599.0,20.0
5734,27,Female,34.0,14.0,5.0,12.0,Premium,Monthly,512.0,14.0
5735,54,Male,24.0,7.0,9.0,20.0,Premium,Monthly,417.0,16.0
5736,62,Female,15.0,27.0,2.0,4.0,Basic,Annual,407.0,23.0
5737,23,Female,60.0,2.0,3.0,19.0,Basic,Annual,685.0,18.0
5738,25,Male,28.0,25.0,2.0,18.0,Standard,Monthly,977.0,27.0
5739,20,Female,57.0,22.0,1.0,8.0,Basic,Annual,949.0,25.0
5740,21,Female,40.0,3.0,8.0,22.0,Premium,Quarterly,697.0,3.0
5741,20,Male,32.0,10.0,1.0,26.0,Premium,Annual,828.0,30.0
5742,30,Female,2.0,12.0,9.0,29.0,Premium,Monthly,899.0,6.0
5743,22,Female,34.0,1.0,6.0,10.0,Basic,Monthly,452.0,3.0
5744,65,Male,42.0,19.0,4.0,27.0,Basic,Monthly,553.0,5.0
5745,51,Female,35.0,7.0,5.0,5.0,Standard,Monthly,568.0,26.0
5746,56,Female,40.0,21.0,8.0,14.0,Basic,Quarterly,411.0,9.0
5747,53,Female,43.0,13.0,8.0,30.0,Standard,Monthly,765.0,21.0
5748,48,Male,48.0,25.0,9.0,9.0,Basic,Annual,681.0,6.0
5749,56,Female,10.0,21.0,2.0,30.0,Standard,Quarterly,140.0,20.0
5750,45,Female,32.0,6.0,2.0,12.0,Basic,Quarterly,302.0,12.0
5751,53,Female,17.0,18.0,3.0,1.0,Basic,Annual,709.0,19.0
5752,47,Female,52.0,30.0,8.0,1.0,Basic,Quarterly,761.0,9.0
5753,20,Male,5.0,4.0,6.0,18.0,Basic,Quarterly,569.0,1.0
5754,34,Male,4.0,28.0,1.0,26.0,Premium,Quarterly,495.0,25.0
5755,32,Female,35.0,14.0,3.0,10.0,Premium,Quarterly,110.0,19.0
5756,22,Female,39.0,28.0,3.0,14.0,Standard,Annual,311.0,29.0
5757,32,Female,13.0,26.0,1.0,4.0,Standard,Annual,348.0,18.0
5758,55,Male,14.0,23.0,1.0,12.0,Standard,Annual,570.0,16.0
5759,51,Male,13.0,3.0,9.0,9.0,Basic,Quarterly,482.0,10.0
5760,19,Female,32.0,7.0,8.0,1.0,Premium,Monthly,739.0,12.0
5761,49,Male,36.0,15.0,4.0,6.0,Standard,Quarterly,279.0,28.0
5762,31,Male,47.0,15.0,1.0,6.0,Premium,Quarterly,156.0,27.0
5763,41,Female,7.0,29.0,8.0,16.0,Basic,Quarterly,322.0,29.0
5764,58,Female,2.0,8.0,4.0,24.0,Basic,Monthly,162.0,25.0
5765,34,Male,38.0,24.0,8.0,10.0,Basic,Annual,695.0,8.0
5766,32,Male,47.0,15.0,2.0,14.0,Standard,Monthly,931.0,19.0
5767,43,Female,56.0,20.0,3.0,12.0,Standard,Monthly,476.0,1.0
5768,50,Male,29.0,1.0,5.0,26.0,Premium,Quarterly,607.0,10.0
5769,59,Female,33.0,3.0,1.0,15.0,Premium,Annual,494.0,1.0
5770,47,Female,15.0,6.0,3.0,23.0,Basic,Monthly,439.0,28.0
5771,28,Female,4.0,21.0,7.0,16.0,Standard,Quarterly,518.0,21.0
5772,60,Male,18.0,24.0,8.0,13.0,Basic,Annual,588.0,30.0
5773,22,Male,27.0,12.0,6.0,28.0,Premium,Annual,640.0,17.0
5774,51,Male,53.0,29.0,10.0,24.0,Standard,Monthly,939.0,28.0
5775,37,Female,24.0,17.0,2.0,3.0,Premium,Quarterly,287.0,5.0
5776,37,Male,47.0,16.0,3.0,1.0,Standard,Annual,588.0,15.0
5777,63,Female,45.0,14.0,4.0,4.0,Standard,Monthly,594.0,7.0
5778,40,Female,23.0,27.0,4.0,12.0,Basic,Annual,568.0,30.0
5779,52,Female,28.0,3.0,10.0,28.0,Premium,Quarterly,574.0,12.0
5780,34,Female,11.0,11.0,1.0,25.0,Standard,Quarterly,235.0,19.0
5781,47,Female,21.0,5.0,0.0,12.0,Standard,Quarterly,773.0,23.0
5782,25,Female,20.0,1.0,3.0,9.0,Premium,Monthly,115.0,27.0
5783,29,Male,15.0,24.0,4.0,28.0,Premium,Monthly,430.0,7.0
5784,48,Male,22.0,9.0,8.0,21.0,Standard,Monthly,667.0,14.0
5785,45,Male,34.0,8.0,7.0,11.0,Premium,Monthly,494.0,27.0
5786,31,Male,5.0,12.0,4.0,20.0,Premium,Quarterly,536.0,25.0
5787,20,Male,37.0,20.0,1.0,12.0,Premium,Monthly,151.0,12.0
5788,20,Male,29.0,19.0,10.0,20.0,Standard,Annual,396.0,8.0
5789,40,Female,53.0,13.0,6.0,17.0,Standard,Monthly,628.0,11.0
5790,42,Male,46.0,9.0,7.0,24.0,Basic,Monthly,183.0,5.0
5791,44,Male,12.0,5.0,4.0,28.0,Premium,Monthly,140.0,9.0
5792,56,Female,30.0,30.0,6.0,16.0,Standard,Quarterly,131.0,23.0
5793,30,Male,41.0,28.0,7.0,3.0,Premium,Quarterly,783.0,24.0
5794,48,Male,24.0,22.0,8.0,30.0,Premium,Annual,723.0,14.0
5795,55,Female,19.0,30.0,6.0,21.0,Premium,Annual,810.0,27.0
5796,19,Male,42.0,1.0,4.0,19.0,Basic,Monthly,916.0,1.0
5797,63,Male,21.0,6.0,1.0,16.0,Premium,Annual,938.0,28.0
5798,56,Male,1.0,1.0,3.0,4.0,Basic,Annual,225.0,20.0
5799,53,Female,49.0,21.0,4.0,6.0,Basic,Monthly,298.0,22.0
5800,49,Male,25.0,16.0,5.0,23.0,Standard,Quarterly,241.0,11.0
5801,31,Male,10.0,9.0,8.0,0.0,Standard,Monthly,374.0,8.0
